app_id,app_name,review_text,review_score,review_votes
10,Counter-Strike,Ruined my life.,1,0
10,Counter-Strike,I got banned from this game. It was totally worth it.,1,0
10,Counter-Strike,now this is fragging,1,0
10,Counter-Strike,NLA my love counter-strike,1,0
10,Counter-Strike,Ruined my life. 10/10,1,0
10,Counter-Strike,"Counter-Strike is a great game, from this game have 5 stars, really congrats to VALVe for make this amazing game.",1,0
10,Counter-Strike,Classic team based FPS - LOVE IT!,1,0
10,Counter-Strike,The BEST game,1,0
10,Counter-Strike,"OG Game, make sure to put your launch options to get rid of mouse accel.",1,0
10,Counter-Strike,counter strike is game where i can learn only one thing that if u have a good aim on the head of ur enemy than u can kill them whatever u have latency but not more than 150 :D,1,0
10,Counter-Strike,The best FPS game! A must have for every FPS fan.,1,0
10,Counter-Strike,.,1,0
10,Counter-Strike,"This game will be remain legendary . But now is time to CS:GO , but i will never forget CS 1.6 !",1,0
10,Counter-Strike,; 3,1,0
10,Counter-Strike,One of the best game ever,1,0
10,Counter-Strike,its super awesome ♥♥♥♥ yeah,1,0
10,Counter-Strike,"My Childhood was spent on this game , playing it with friends LAN mode in the играоница. Great game !",1,0
10,Counter-Strike,Old but gold.,1,0
10,Counter-Strike,Best classic game,1,0
10,Counter-Strike,Old but Gold,1,0
10,Counter-Strike,This is one of the best game's :),1,0
10,Counter-Strike,"nice fun game, very hard though,",1,0
10,Counter-Strike,cs ! best multiplayer game since 99'.,1,0
10,Counter-Strike,"all these years and still playing this, says how good the game is.",1,0
10,Counter-Strike,Great game better then cs go to late its dieng help the community of cs 1.6 grow up again,1,0
10,Counter-Strike,good game where you can just relax and have fun with friends,1,0
10,Counter-Strike,Nice Games ^^,1,0
10,Counter-Strike,old school style XD,1,0
10,Counter-Strike,somehow i still find myself coming back to this game...damnit.,1,0
10,Counter-Strike,top!,1,0
10,Counter-Strike,#1,1,0
10,Counter-Strike,.,1,0
10,Counter-Strike,"Nice oldschool game! Counter-Strike is very cool game, but now we can play the CS series of games like CS:Source and CS:GO... I can't say which game is better, it's your choice. But i can't forget this game like my childhood, thanks to VaLVE for it! ",1,0
10,Counter-Strike,Classic!,1,0
10,Counter-Strike,"nice game for ever :-*   [Sn!per - GameinG]  ╔══════════► ╠► Best Counter Strike 1.6 Servers ✰ ╠► Classic : 31.186.251.197:27055 #1 ╠► AutoMiX : 31.186.250.74:27066 #2  ╠► Clan War : 31.186.251.197:27075 #3 ╠► Fast Download ↯ ╠► Fast BuNnY Hoper Server ↯ ↯ ↯ ↯ ↯ ↯ ↯ ↯ ╠► No Lag ツ ╠► Low Ping (Latency) ☟ ╠► High FPS (1000)  ╠► Best Maps ☠ ╠► Nice Plugins ☭ ╠► New Sounds ♫ ╠► Free Admin ✓ *invet player = 15 +. ╠► FB Group:  www.facebook.com/groups/super3market/  ╠► FB Page :  www.facebook.com/Sniper.Game1ng  ╠► FB admin page:  www.facebook.com/ALM0SHAKSS  ╠► Web-site :  {LINK REMOVED}  http://neverstoptokill.wix.com/sn1pergaming  ╚══════════►We Are not the best but , we do best for you .!!",1,0
10,Counter-Strike,Black Screen... 11/10 Would buy again!,1,0
10,Counter-Strike,&lt;69 The best FPS game out there :'D...,1,0
10,Counter-Strike,Black Magic,1,0
10,Counter-Strike,Best FPS on PC ever!,1,0
10,Counter-Strike,nice game 'best game',1,0
10,Counter-Strike,This is my life :D,1,0
10,Counter-Strike,aim is real,1,0
10,Counter-Strike,♥♥♥♥♥♥)))),1,0
10,Counter-Strike,is it gud or good? ,1,0
10,Counter-Strike,"Played this since the Beta Version. Still my favorite go to game to this day. Im old as dirt now and my reflexes suck, but I still love it. Now I get to play with my son. Awesome.   You will love the game.",1,0
10,Counter-Strike,"baws remains a baws B|.!  I love this game madly since 2004 and still there is much to learn. Although i left playing cs 1.6 for few years due to my study and then profession stuff but as usual, this game brought my attention back and i'm goin in RogeR!",1,0
10,Counter-Strike,it's cs:D!,1,0
10,Counter-Strike,,1,0
10,Counter-Strike,"The best mod ever made. Buy GO if you like matchmaking. Active community, millions playing. Buy Source if you like online 4fun gameplay. Dead, but it has a lot of servers. Buy 1.6 if you wanna a little of the two. Dead as Source.",1,0
10,Counter-Strike,It was and still No. 1 online game &lt;333,1,0
10,Counter-Strike,Ultimate Classic Masterpiece that will Live Forever.  RECOMMENDED ,1,0
10,Counter-Strike,:D Nicee game,1,0
10,Counter-Strike,THE BEST GAME ON THE WORLD !!!,1,0
10,Counter-Strike,DA BEST GAME ON THE PLANT!,1,0
10,Counter-Strike,Cool,1,0
10,Counter-Strike,Hit boxes are messed but game is still legendary,1,0
10,Counter-Strike,"Well if you think ♥♥♥♥♥♥ game,♥♥♥♥♥♥ graphics,♥♥♥♥♥iy weapons,you are a very crazy person.This game yes its an ♥♥♥♥♥♥ Game but its fun so no give any crap.Don't buy it on 9.99 dolars buy it on when sales like 2.49 and 4.99 dolars.Great game for relax.Recommending!",1,0
10,Counter-Strike,Good The best game,1,0
10,Counter-Strike,never get tired of playing this game..,1,0
10,Counter-Strike,what can you say about this game? It's ♥♥♥♥ing classic! 11/10 and it's gonna never bored.,1,0
10,Counter-Strike, Brings back those memories!,1,0
10,Counter-Strike,maby the best game ever.,1,0
10,Counter-Strike,"I know if this game is so old, but many memories if you played untill long time  how to make friends in the game? played counter-strike in comunities keep counter-strike for your histories  thanks. ",1,0
10,Counter-Strike,"Wanted a physical copy of this game , rather than purchasing it online, to leave my children a memoir of one of the gr8test games in history, but anyway... this will do the trick more or less. +1 , the only game i really knew how to play and i really enjoyed playing.",1,0
10,Counter-Strike,"This is where history was written. the son of the big daddy Half-Life. Since the game was released, even with newer versions like Source and GO, it is still very popular. Example of a masterpiece.",1,0
10,Counter-Strike,:),1,0
10,Counter-Strike,"Whether you are a hardcore PC gamer, or if you have just bought your first PC, Counter-strike 1.6 should be the first game you buy.  Graphics don't matter, this game can produce hours uopn hours of entertainment.  10/10 Highly recommended.",1,0
10,Counter-Strike,Very nice old school game.,1,0
10,Counter-Strike,"There can't be better than 1.6 throughout all these years playing it since I didn't even know what's steam. Buying the original game feels way better than non-steam no lag experience as some of you say. It's hella worth the time spent it's been almost 7 years for me playing this game since I was a kid. My childhood and maybe later would be my adulthood also being spent on it. The amount of mods/servers are unbelievable! all of them are amazing as I tried them all. I can't deny that I am addicted to it but, yet! It's hella worth to re-born and be played like the past times! Tournaments and more. I can't withstand the ignorance of valve to it's amazing old games! Just remember that before cs go came out, your success was not in CS:S or CS:CZ it was all in this game. &lt;3",1,0
10,Counter-Strike,#1 !,1,0
10,Counter-Strike,Good Old Classic.,1,0
10,Counter-Strike,"This game is pure jewel,i love it.",1,0
10,Counter-Strike,"I was sitting in CT Spawn in de_dust2 after I found my entire team afk sitting right next to me. I decided to sneak up on cat when I heard 'Bomb has been planted' by the terrorist opposition. I proceeded to act like a Slick Ninja by avoiding all terrorists. Only to find out most of them went to look for our team and killed them in ct spawn. I went around on Cat Walk, Threw a smoke, and went to cut the wire of the bomb the Terrorists had planted. I almost cut the Blue wire, and it could have cost us the round. 5 Seconds goes by, and it says, 'Counter Terrorist wins'.   At that very moment, I just realized I had won the game.  That is my story.  Counter-Strike = Thumbs up!",1,0
10,Counter-Strike,The best multiplayer game ever. 3000 hours of happy and smile with friends.,1,0
10,Counter-Strike,NICE RIOT SHIELD,1,0
10,Counter-Strike,Why i have low fps   but nice game :D,1,1
10,Counter-Strike,Although I'm keeping this a thumbs up. I never liked 1.6. Cool to see how the game evloved.. but I never liked the 1.6 update from 1.5.,1,0
10,Counter-Strike,Game 4 life!,1,0
10,Counter-Strike,♥♥♥♥ing nice shooter game.One of the first FPS games I tryed in my life.,1,0
10,Counter-Strike,Best Game ever. I love this game. I am playing for 4 years and now also i am not get bored :D Best Shooting game ever :D,1,0
10,Counter-Strike,"I'm just here to post the 6,666th review for this game... get it.",1,0
10,Counter-Strike,"This game... Lots of memories. Lot of spent time playing this game in childhood, still having nostalgic feelings. I still play this game sometimes and it still makes me happy. c:",1,0
10,Counter-Strike,cs the best if u want to have a good game . :D,1,0
10,Counter-Strike,Really good game.. Its old but it is still good and funny.. Mostly i enjoy playing modes like Jailbreak/furien mode. I recomend this game.,1,0
10,Counter-Strike,"#1 GaM3, 0n3 of my favourite GaM3s.",1,0
10,Counter-Strike,"The game is very beatiful and full of emotions while playing online. All the gamers, harcore gamers, have to play it. It is just about skills and trainings.",1,0
10,Counter-Strike,Best game ever made &lt;33333333 HBD 15 years,1,0
10,Counter-Strike,"One of the best fps games out there, tho' the graphics arent as good as the current gen games but this is a worth to try game. Playing this game for like 4 years or so absolutely incredible game period.. :)",1,0
10,Counter-Strike,.,1,0
10,Counter-Strike,A great game!!!,1,0
10,Counter-Strike,Fire in the hole!,1,0
10,Counter-Strike,:) ,1,0
10,Counter-Strike,"My first ever game was CS 1.5 , all i can say it has immortality , because this game is so awesome and nostalgic it will never be forgotten, shame that not as much player left, but still enough to play diffrent maps and modes :)",1,0
10,Counter-Strike,Seriously the bestest game ever :D,1,0
10,Counter-Strike, www.fastcup.net ,1,0
10,Counter-Strike,Play it if you like mexicans who can't afford a computer to play csgo,1,0
10,Counter-Strike,"+ Competetive. Easy to play. Can Include AI for training. Tons of servers/server plugins/custom maps/even custom guns. Fun to play, always. - Little repeating.  In overall, I recommend it to everyone, please do not judge this game for graphics and/or lack of military actions, GoldSrc engine is not Real Virtuality 3 ( Arma 2 engine ), and this game is old school, typical classic so graphics are what they are.",1,0
10,Counter-Strike,;),1,0
10,Counter-Strike,"Counter Strike 1.6 Will Never Die ! Valve Created Counter-Strike , and it found an amazing success , many legends appeared , Spawn , Cyx , Heaton , Walle . were legends ! NAVI , SK GAMING , Fnatic , NIP ! were legendary cs 1.6 teams ! , Spawn Was Legend ♥ But Took retirment in : 26-02-2010 ! Cs 1.6 lost a 'Legend' , Cyx was Legend too ! but died in a car accident 29-07-2010 ! cs 1.6 lost an other legend ! Walle too ............... ! , Eved Edward , king of pistols with his awesome ace vs Fnatic ! , &amp; f0rest ! we won't forget dalpan ! in addition to many other cs 1.6 legends ! ,,, but now a days ! many gamers leaved the 1.6 ! because of the new Global Offensive .... ! but what if everyone stops playing CS;GO ! what if wa all comback to the amazing 1.6 ! to this amazing game , awesom game , real game &lt;3 ! we will see new legends .. new 1.6 legends ! .... Here zneel' :D a new champion ! we want our old 1.6 back ! with old emotions ..... &lt;3 ! share this status everywhere ! to incite gamers to come back to the awesom 1.6 ! you can be also a legend or champion one day :) ! you can be as powerful as spawn ! or any other legend ! yes you can ! &amp; we can return to the old : Counter-Strike Stille a live &amp; won't die :'D",1,0
10,Counter-Strike,Du ♥♥♥♥♥♥♥!,1,0
10,Counter-Strike,it is the best counter strike ever,1,0
10,Counter-Strike,awsome game world's number 1 game awsome,1,0
10,Counter-Strike,"Oh,I remember the good times when I played CS withouth even knowing what to do but still having fun. Now we got CS:GO and CS:S and CS isnt getting so much love. If i would play CS i would not play it alone,just with a friend. Anyways gets 9/10 for making my childhood beatiful &lt;3",1,0
10,Counter-Strike,This is my all time favourite game. It is one of the first game I played. This game has been with me until now and I am still playing it with a big joy. It may be old but there is no other game that can replace it in my life.,1,0
10,Counter-Strike,Best of all times,1,0
10,Counter-Strike,Easy to learn. Hard to master.,1,0
10,Counter-Strike,A pure masterpiece of an FPS,1,0
10,Counter-Strike,"This Game Is a classic master piece. And has AMAZING replay value. As a young gamer my self growing up in a world where most casual gamers are xbox humping, cod playing, graphic ♥♥♥♥♥s. It is shameful that this game is not played. This game made and broke friendships and made a childhood for many people. Even if you dont play the game often. Please just get it for it to be in your library. 8/10 for some bugs and a now strange community. But nonetheless a great game.",1,0
10,Counter-Strike,the reason i started using steam :D,1,0
10,Counter-Strike,"so old, but gold.",1,0
10,Counter-Strike,very good game,1,0
10,Counter-Strike,Call of Duty™ ripoff,1,0
10,Counter-Strike,This game is ♥♥♥♥.  5/5  Must have.,1,0
10,Counter-Strike,"This game changed gaming as a whole. One of the best FPS of all time, if not the best. But its all about the gameplay. Its how CS plays that will get you. Huge online community, thousands of mods, nostalgic graphics, excellent gameplay, nice sound effects even if they r outdated. CS 1.6 is my favorite FPS and is much better than Global Offensive in all aspects. I played this game so much before i got Steam, this game is just spetacular. Even in non-steam gaming, lan houses,competitive play, CS 1.6 is still incredibly popular. 10/10, congratulations to the developers.",1,0
10,Counter-Strike,.,1,0
10,Counter-Strike,"So, fall asleep love, loved by me... for I know love, I am loved by thee. Read more at  http://www.brainyquote.com/quotes_of_the_day.html#zvQY7U3Ax27DSMXQ.99 ",1,0
10,Counter-Strike,"I used to play this game with my friends when we had to do military service; it was a lot of fun pretending that we were fighting Russians while putting to use what we would learn during training. However, it seems that the only people who play now are Turkish children who hack and have bad ping so, I would not recommend this game any more.",1,0
10,Counter-Strike,"Great game. I have no words. The controls, graphics, and the gameplay are really good, especially for the time. It's fun, there is a lot you can do too. Would definitely recommend this game.",1,0
10,Counter-Strike,Highly recommend this game to all..:D,1,0
10,Counter-Strike,The chat was overfilled with people blaming for hacks.  I like it that way.,1,0
10,Counter-Strike,i love cs 1.6 but in this one there is no bots  ,1,0
10,Counter-Strike,The Best FPS :D,1,0
10,Counter-Strike,"2400 hours in 2 years, ruined my life.",1,0
10,Counter-Strike,Yes Counter-Strike ! The Best FPS Game Ever !  I always Play on this game it's super cool !,1,0
10,Counter-Strike,This is a very fun game if you can find some friends to play with. There are a lot of servers with custom content such as models or even game modes that completely change the game. Even though it's old there are still active servers with plenty of players on them. It's very easy to make a custom map if you wish to play one. Only bad thing is that the graphics and models are not that great. Also most servers are in spanish,1,0
10,Counter-Strike,This game is perfect and awesome!!!,1,0
10,Counter-Strike,Very nice 1.6 i like this game,1,0
10,Counter-Strike,Classic game. Love it &lt;3,1,0
10,Counter-Strike,Over 6k Hrs of non-steam version...And i didnt got bored.. Still one of best competetive 5v5 game ever made...   LOVE IT &lt;3 &lt;3 &lt;3 &lt;3 &lt;3,1,0
10,Counter-Strike,"While starting to show its age, Counter-Strike is a classic that you just have to play!",1,0
10,Counter-Strike,"Bought this game a bit too late... wish I would've been around to play it back in it's prime.  This game is simply a classic. My first Counter-Strike was Source. I loved Source a lot, and that lead to me getting CS:GO. CS:GO is now my most played game. ANYWAYS, I bought this game pretty recently and I love playing it. Too bad the servers are bugged I think, otherwise, still has an alright community. great gameplay and requires a lot of skill.  I love the wallbanging and the style you have to shoot. Not so much run n gun like the other games in the series.  I definitely recommend this game. Even though I doubt many people are still buying this game!",1,0
10,Counter-Strike,A briliant FPS game. Fast Paced Action. Skill Required = Good FPS,1,0
10,Counter-Strike,Lyf is 1 but CS is 1.6,1,1
10,Counter-Strike,"This is the game that started a genre, every shooter since CS has copied its competitive team-based style of play. Its the original to a legacy, and many people still play it to this day. It has older graphics for people who might not have an expensive computer, plenty of dedicated servers, and the core gameplay that is known worldwide is right here where it belongs.  But obviously you know this already unless you've been spending your life playing on Xbox and playstation. Right?",1,0
10,Counter-Strike,"Old is Gold, if you dont have a superior machine, no worries you will still enjoy the classic",1,0
10,Counter-Strike,"A Very good game indeed..... proves that graphics dont matter, gameplay does",1,0
10,Counter-Strike,"This game, is not a multiplayer game, is THE Multiplayer Game. This game is classic, is a monster! Counter-Strike... I love those words. This is my 2 favorite game of all time. To be good in this game you must be a strategist, to have a good team relationship, and takes dedication. This game has tons of weapons to choose. THe game modes are PERFECT, the other community gamemodes are even better! You like COD with zombies, well, this game haved zombies before COD, and better zombies. In what game are you gonna do a deathrun, where you must be alert to everything and to have skills to survive and kill a terrorist? In what game are you gonna kill zombies, while they run at full speed and all your teammates throw granades and shoot as if there was no tommorow? In what game are you gonna surf on wall? In what game are you gonna find this quantity of maps, and good maps!? In what game!? Battlefield and COD can have better graphics, destruction, campaing and more guns, but, they will never have the community that Counter-Strike have.    We made Counter-Strike, Counter-Strike made us.  (English is not my first language)",1,0
10,Counter-Strike,1 Word 'Classic' :D,1,0
10,Counter-Strike,Started playing this game when I was 8 years old ( 2002 ). Bravo Counter-Strike! ,1,0
10,Counter-Strike,BUUUM ! Head shot!,1,0
10,Counter-Strike,The Old Famous game in 2012,1,0
10,Counter-Strike,The best game I played,1,0
10,Counter-Strike,♥,1,0
10,Counter-Strike,Good game no scamms like in tf2,1,0
10,Counter-Strike,CS 4 1337,1,0
10,Counter-Strike,"The most addictive thing , EVER!",1,0
10,Counter-Strike,best game of all time.,1,0
10,Counter-Strike,"We will never forget about 1.6 , at its time this game was not only a game , it was a sport , a purpose , a way of living , i've been playing this since the beginning(back in 1999 or 2000 can't remember for sure :D) and i don't know what the world of gaming would have been today without it , so Counter Strike will always remain the king :D",1,0
10,Counter-Strike,The best FPS !,1,0
10,Counter-Strike,FOREVER THE BEST!,1,0
10,Counter-Strike,Its a good game !,1,0
10,Counter-Strike,=),1,1
10,Counter-Strike,so 17 years and counting! Just love this game :) ,1,0
10,Counter-Strike,brb gonna learn russian,1,0
10,Counter-Strike,DON'T MAKE ME INSTALL AND SCHOOL YOU KIDS IN THIS GAME ,1,1
10,Counter-Strike,Obviously good.,1,0
10,Counter-Strike,"Just Awesome ^ every part of it + modes + every single map of guns, deathrun, knife, bhoping, climbing etc.  100 % Fun + Addiction xD Thumbs Up ^",1,1
10,Counter-Strike,"My favorite game til now, just ruined my life 5/5 ~",1,1
10,Counter-Strike,BOOOM HEADSHAT!!11!!!!11!!!!!!!11!1!1!1!11!!!!!!!!,1,1
10,Counter-Strike,this is an awesome game old but gold &lt;3,1,1
10,Counter-Strike,Counter-Strike father,1,1
10,Counter-Strike,Very cooool game :)!!!! I Llike This GAME :d,1,1
10,Counter-Strike,Love It!!! &lt;3  Brings Back So Many good time's with mates! :),1,1
10,Counter-Strike,"So many years with us, but still the best game ever. :)",1,1
10,Counter-Strike,"Will play this for like 10k hrs, for sure",1,1
10,Counter-Strike,One of the best games I played and playing till now ^_^,1,1
10,Counter-Strike,It s good game.,1,1
10,Counter-Strike,"Still the best FPS. Even after playing CS GO, 1.6 will always have a place in my heart.",1,1
10,Counter-Strike,"Great game, tho graphics are not nowadays quality because it's been made in 1999.",1,1
10,Counter-Strike,"The greatest multiplayer shooter experience I've had since Quake 1. The e-sport scene also helped it alot, it's the only computer game I've really followed when it comes to e-sports (back when I followed the CPL etc). The design of the game was simple but very effective and delivered a multiplayer experience that few other games can match. The Call of Duty and Battlefield titles, although good in their own right, never drew me in like Counter-Strike.",1,1
10,Counter-Strike,This game is awsome and will be for sure in next 50 yrs :),1,0
10,Counter-Strike,csik is for real mans,1,0
10,Counter-Strike,"Best FPS game ever, if you are truly a gamer, dont miss it",1,0
10,Counter-Strike,"This game will always have a place in my heart,I grew up with this one.It also doesn't require a good PC,you don't need to worry about ranks too,simple as that and don't be put off by the graphics...By the way you can still find surf/bhop servers so it's worth it!",1,0
10,Counter-Strike,This is s good game(:,1,0
10,Counter-Strike,hmm. trying to earn a few batches.,1,0
10,Counter-Strike,  What CS Has taught me over the years...   French: ♥♥♥♥♥ ♥♥♥♥♥ ♥♥♥♥♥ ♥♥♥♥♥♥♥♥♥♥ ♥♥♥♥♥ ♥♥♥♥♥♥♥♥♥♥ ♥♥♥♥♥ ♥♥♥♥♥ ♥♥♥♥♥  Spanish: ♥♥♥♥♥ ♥♥♥ ♥♥♥♥♥♥ ♥♥♥♥♥ ♥♥♥♥ ♥♥♥♥♥ ♥♥♥♥♥ ♥♥♥♥♥  Russain: ♥♥♥♥♥ ♥♥♥♥♥ ♥♥♥♥♥ ♥♥♥♥♥ ♥♥♥♥♥ ♥♥♥♥♥  and many... many more.,1,0
10,Counter-Strike,Old but gold !,1,0
10,Counter-Strike,Always good as a trip down the memory lane!,1,0
10,Counter-Strike,"Nice game, i recommend it!",1,0
10,Counter-Strike,"Back when Counter-Strike was good. Of all games in this series, the other games aren't as complete as this one. Though this game maybe feels outdated, it does pack alot of fun for anyone who is a fan of FPS games. The FPS function in this game is superb and it feels great to get headshots and so on. If you're intrested in this game and if you're fully aware of what you are getting in to, then get it!",1,0
10,Counter-Strike,Old school game.,1,0
10,Counter-Strike,"1999 is when this came out, but when I was born. Gladly though I grew up to find out and discover about this magnificent piece. There was no other game that I played once I purchased this with some B-Day cash on Steam. First time playing, I got mutilated like the noob I was, but when I started playing more often, I became better and everyone else can too.   This isn't like the CODs or Battlefields that I have played here and there today. No it's much more different. Counter-Strike is a Tactical FPS which relies on teamwork and tactics more than fast paced arcade action. You don't unlock weapons, you buy them with cash earned from kiling enemies, completeing objectives, or winning rounds although you still get a little for loosing. Think of the game as Cops &amp; Robbers. Robbers blow things up and the Cops don't them too.  On the extra note, this game has probably one of the best modding communities out there. There too much to do or put in here but I can slam a bit down. -Zombies Survival/Escape -Soccer (Or Football for the Europeans) -Surf -Bhop/KZ (Climbing Zone) -Pokemod -Gungame (Those new may have heard such from Call of Duty's spinoff) -And more, etc.  So now that I've explained the game I guess I can lay down some pro's yet con's to playing Counter-Strike 1.6  PROS -Fun/Unlimited Gameplay possibilities -Booming community that has been alive for 15 years -Plethora of servers to choose from -Competetive and Casual at the same time -Fun to play with a group of friends -More skill based than many other games out there -Cheap price   CONS -Graphics from 1998 may seem slightly offputting -Not an easy game to jump right into, as it takes lots of time to become better -May seem repetitive after a while  I came into CS late. But, I'm glad this was the first one I owned.",1,0
10,Counter-Strike,why the ♥♥♥♥ not?,1,1
10,Counter-Strike,Ttesports | Classic Server-93.157.46.204:27015,1,0
10,Counter-Strike,"After 16 years of existence, this legendary game is still in the Steam top 10 most played multiplayer games in the world. it's one of the best shouter games ever made !! you can't get bored of this one, trust me i have about 1.3k hours here on steam &amp; more than 2k on the non steam version =) but ppl left it to play 'modern games' like cs go &amp; battlefield &amp; COD .. what a shame !! there still some alive communities &amp; servers so don't be afraid ... but the sad thing is that there are many cheaters (you will get used to see them anyways, thank god there are many admins who can take care of them) i love this game so much but after all maybe this it's the right time to let it go. maybe one day i will comeback to find it alive again like the old days, maybe one day :) anyways, i totally recommend this game for everyone! don't be shy go buy it now if you didn't already do !' this is a must have one !'",1,0
10,Counter-Strike,I don't have to tell you what Counter Strike is right? The Steam version is better then a pirated one since the servers work perfectly and it got most bugs out since the days of Won. net,1,0
10,Counter-Strike,10/10 Would review again.,1,0
10,Counter-Strike,One of my favourate game.... :) ,1,0
10,Counter-Strike,Playing with people within this game made me a bad person.  Playing with people within this game made me reetarded.  Playing with people within this game has formed a tumor inside my brain.  Playing this game will make you a homosexual.  And you will like it.,1,1
10,Counter-Strike,buy this game,1,1
10,Counter-Strike,Awesome game! Never had so much fun with any other game!,1,1
10,Counter-Strike,"The best CS ever made, in the history of CS. World class game. Only skill, no skins, no betting, no random spraying, no luck factors involved unlike some games *cough CS:GO cough* :D",1,1
10,Counter-Strike,Nice game :D,1,0
10,Counter-Strike,"I remember back in the days when I was called cyberathlete. This game was so awesome with wallhacks, playing on unofficial VAC servers hosted by Online Game Cheat community. The player with best cheat was master of time. I wish I was that guy when I had a car in Jerusalem. You know three wheels and stuff with aimbot on the roof, freaky oh yeas.",1,0
10,Counter-Strike,Get in position and wait for my go !,1,0
10,Counter-Strike,One of the best FPS games of all time.,1,0
10,Counter-Strike,"This is not a game. This is a life.  I'm so sorry that there are too much cheaters on servers, but if Valve can make it better , it would be great :D Remember old good times, waiting to start a new match between Na'Vi and fNatic &lt;3 And all other teams... Then somebody made a cheat, and destroyed a game. This game changed many lives, many people. I think this game become the world best game ever. For me, it's the best game. I play it every day, but it isn't like sometimes. Now graphic is important. Well, it isn't. I know that this game is dead already... I want to get it back, but there is no way to do that.  Cheaters are everywhere now. In every single game. You can buy cheat for CS:GO for 5$ I think... My friend bought it. I asked him : ' Why did you bought that ? Isn't it better to enjoy playing the game without cheats? ' He told me: ' I want to beat everyone. I want to be the best. No one can stop me now. '  I don't know why are you doing it, this is beautiful game. When I played it for the first time, it was awesome :D Finally a game that I can play with my friends on LAN. And, till today, I'm playing it. I never downloaded a cheat. I don't need that. I want to learn how to play, to be the beast in the world... Now everyone is wanting money, money money... I heard about CS:GO Lounge aka CS GO betting site. Now everyone is watching matches because of skins, to get free money... Well, when I was young, in 2005. I waited with my friends a CS 1.6 match. It was beautiful. Now i sit here, and watch this CS:GO matches... So many people watch matches... But 90% watch them because of f***ing bet...  It will never be like sometimes... Or we can change everything...  Valve please, get this game back to life &lt;3  Thanks.",1,0
10,Counter-Strike,The best game ever,1,0
10,Counter-Strike,Great,1,0
10,Counter-Strike,''Fire in the hole!''  10/10,1,0
10,Counter-Strike,I always love returning to this classic game. Only love for this one &lt;3,1,0
10,Counter-Strike,best shooter,1,0
10,Counter-Strike,Counter-Strike is the best game ever!,1,1
10,Counter-Strike,ISIS tried to recruit me.   10/10,1,0
10,Counter-Strike,pretty good,1,0
10,Counter-Strike,"One of the best games in the world, this game has been my childhood game for years. The community is active, making this one of the oldest and active games of the 3 decades.",1,0
10,Counter-Strike,"i7 4790k, GTX 970, 16GB RAM  PC too ♥♥♥♥♥♥, can't run this game  KarambitFullFade/10",1,0
10,Counter-Strike,Best online gungame...no words to describe how gud it is ....i wil simply say do play it once in a life time...:),1,0
10,Counter-Strike,"i7 4790k, GTX 970, 16GB RAM  PC too ♥♥♥♥♥♥, can't run this game  KarambitFullFade/10",1,0
10,Counter-Strike,Best online gungame...no words to describe how gud it is ....i wil simply say do play it once in a life time...:),1,0
10,Counter-Strike,Better gameplay than CSGO,1,0
10,Counter-Strike,If you didn't know this game is the reason Steam was invented and for that reason alone I believe everyone on Steam should own this game. Edit. Nominated this game for the Test Of Time award because no game deserves it as much as Counter Strike.,1,0
10,Counter-Strike,The best Game ever~,1,0
10,Counter-Strike,10/10,1,0
10,Counter-Strike,A game that never gets old! &lt;3,1,0
10,Counter-Strike,300+ games and still the best game I got on Steam. Classic.,1,0
10,Counter-Strike,Its the best game i have ever played!,1,0
10,Counter-Strike,This should definately win an award,1,0
10,Counter-Strike,a must have :),1,0
10,Counter-Strike,THE BEST GAME EVER.... My first ever Multiplayer FPS game that got me hooked to the genre....  Games that do this are always special...  10/10,1,0
10,Counter-Strike,-_-,1,0
10,Counter-Strike,"This is an excellent and classic game, every FPS player should play this game.",1,0
10,Counter-Strike,Old but Gold . ^^,1,0
10,Counter-Strike,700h and still playing it &lt;3,1,0
10,Counter-Strike,Old School Rules B-),1,1
10,Counter-Strike,"Counter-Strike - a series of computer games in the genre of team first-person shooter based on the engine GoldSource, originally appeared as a modification of Half-Life games.  You have to compare, so this game I will compare with СS: Source and CS: Global Offensive    Pros:    1. Battle PVP.   The multiplayer game is fully revealed the potential of the idea of the game. The most interesting part of this is. Under the bot can already tune in, but not in the real players. They can deceive, to negotiate, to use cunning tactics to create unusual ambushes.   2. The atmosphere and realism.   In all games, Valve is always a great atmosphere and I was impressed. It is evident that the developers have tried to do everything in this game, as in real life. For example, the sounds. Unfortunately, Valve released a patch in Counter-Strike: Global Offensive with new sounds and they made a ♥♥♥♥♥♥♥.       Minuses:    1. Cheaters.   Well, as without these ♥♥♥♥♥♥♥s? These sons of dogs prevent us from playing. Creators of cheats have always been one step ahead of the creators of the VAC anti-cheat. Valve is trying to improve its anti-cheat and have it turns out.I say that Valve do nothing, not worth it.   2.Graphic arts.   She was good at Counter-Strike as long as did not come out Source. I'm not picky about graphics, but after 30 minutes I start to hurt your eyes. Yes, and in general, this game proved to all that the graphics in games are not the most important thing.   3.Termination of support.   All good things always come to an end, and Counter-Strike is not an exception. The game goes more and more players, server empty.More Valve does not release an update for Counter-Strike and does not support it in e-sports.     Conclusion:     Despite the fact that in this game there are downsides, even if they have, but still this game is legendary.  If you ask me, as you Counter-Strike, the fond memories flooding back me, maybe I can cry .Game, which was able to give me a lot of positive emotions..  ",1,0
10,Counter-Strike,Old but Gold . ^^,1,0
10,Counter-Strike,Old School Rules B-),1,1
